9021017382047000,Gåsbornsvägen,59.864687,14.267761
9021017382048000,Gåstjärn,59.741931,14.233068
9021017360016000,Gäddtjärn,59.527113,14.057822
9021017380494000,Gökhöjden,59.371091,13.167269
9021017315019000,Gönäsvägen,59.529062,13.212808
9021017384133000,Gördsbyn,59.611722,12.521706
9021017385031000,Gösta Krog,59.154502,12.977530
9021017361031000,Götavägen,59.331394,13.496800
9021017001029000,Göteborg Centralen,57.708954,11.973959
9021017383048000,Haftersbol,59.942069,13.677313
9021017330024000,Haga,59.826805,12.318549
9021017363021000,Hagen,59.639776,13.443163
9021017383049000,Hagfors Busstationen,60.035459,13.693683
